,PERSON_ID,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FIRST_LAST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,PLAYER_SLUG,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_SLUG,TEAM_CODE,GAMES_PLAYED_FLAG,OTHERLEAGUE_EXPERIENCE_CH
563,1631109,"Williams, Mark",Mark Williams,1,2022,2023,mark_williams,mark_williams,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,00
564,1631466,"Williams, Nate",Nate Williams,1,2022,2023,jeenathan_williams,nate_williams,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,11
565,1630172,"Williams, Patrick",Patrick Williams,1,2020,2023,patrick_williams,patrick_williams,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00
566,1630533,"Williams, Ziaire",Ziaire Williams,1,2021,2023,ziaire_williams,ziaire_williams,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,01
567,1629057,"Williams III, Robert",Robert Williams III,1,2018,2023,robert_williams,robert_williams_iii,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,01
568,1631246,"Williams Jr., Vince",Vince Williams Jr.,1,2022,2023,vince_williams_jr,vince_williams_jr,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,01
569,1629627,"Williamson, Zion",Zion Williamson,1,2019,2023,zion_williamson,zion_williamson,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,00
570,1628391,"Wilson, D.J.",D.J. Wilson,0,2017,2023,d.j._wilson,dj_wilson,0,,,,,,Y,11
571,1630592,"Wilson, Jalen",Jalen Wilson,1,2023,2023,jalen_wilson,jalen_wilson,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,11
572,1629685,"Windler, Dylan",Dylan Windler,1,2019,2023,dylan_windler,dylan_windler,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,11
573,1630164,"Wiseman, James",James Wiseman,1,2020,2023,james_wiseman,james_wiseman,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,01
574,1631209,"Wong, Isaiah",Isaiah Wong,1,2023,2023,isaiah_wong,isaiah_wong,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,11
575,1626174,"Wood, Christian",Christian Wood,1,2015,2023,christian_wood,christian_wood,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,01
576,1626153,"Wright, Delon",Delon Wright,1,2015,2023,delon_wright,delon_wright,1610612748,Miami,Heat,MIA,heat,heat,Y,01
577,201152,"Young, Thaddeus",Thaddeus Young,1,2007,2023,thaddeus_young,thaddeus_young,1610612756,Phoenix,Suns,PHX,suns,suns,Y,00
578,1629027,"Young, Trae",Trae Young,1,2018,2023,trae_young,trae_young,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,00
579,1630209,"Yurtseven, Omer",Omer Yurtseven,1,2020,2023,omer_yurtseven,omer_yurtseven,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,01
580,203469,"Zeller, Cody",Cody Zeller,1,2013,2023,cody_zeller,cody_zeller,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,00
581,1627826,"Zubac, Ivica",Ivica Zubac,1,2016,2023,ivica_zubac,ivica_zubac,1610612746,LA,Clippers,LAC,clippers,clippers,Y,01
